text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
RT @dhaval241086: Meanwhile this cartoon has gone viral in Odisha #2019 #BJP #BJD <ed><U+00A0><U+00BD><ed><U+00B8><U+0083><ed><U+00A0><U+00BD><ed><U+00B8><U+0083><ed><U+00A0><U+00BD><ed><U+00B8><U+0083> https://t.co/PxQ0o4rzJN,FALSE,0,NA,19-02-2017 17:48,FALSE,NA,8.33373E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",manishkayal,1093,TRUE,FALSE,NA,NA
RT @PTI_News: #BJP should come clear on spending on 'huge' rallies for ongoing assembly polls before talking of transparency in political f…,FALSE,0,NA,19-02-2017 17:48,FALSE,NA,8.33373E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",dinipc,66,TRUE,FALSE,NA,NA
"RT @otvnews: 4th phase #PanchayatPolls result update: #BJD winner at 32 ZP zones, #BJP-42, #Congress-3, Others-1 #Odisha",FALSE,0,NA,19-02-2017 17:48,FALSE,NA,8.33373E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",shrivastavasak5,56,TRUE,FALSE,NA,NA
"RT @sukanyaiyer2: #BJP4BMC Now the Time has Come, For we Mumbaikars to Vote for Change for Good Governance &amp; Accountability,Let's Sppt #BJP…",FALSE,0,NA,19-02-2017 17:48,FALSE,NA,8.33373E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",BhavishyaShah3,35,TRUE,FALSE,NA,NA
"RT @Raja_Africa: @ndtv @Dev_Fadnavis People, Bhakts, Sainiks Campaigned to bring in #BJP for #CleanGovt &amp; after victory U gv ticket to #Bha…",FALSE,0,NA,19-02-2017 17:47,FALSE,NA,8.33373E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SudhirKore,8,TRUE,FALSE,NA,NA
"RT @MumbaiBJP: A sea of people turn up at the GrandRally of @MumbaiBJP for #BMCelections 
#ParivartanHonarach
Mumbaikars are with #BJP
#BJP…",FALSE,0,NA,19-02-2017 17:47,FALSE,NA,8.33373E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",BhavishyaShah3,116,TRUE,FALSE,NA,NA
RT @anurag999: From Vikaas 2 cremation &amp; burial grounds. After 3rd phase of #UPElection2017 #BJP has given up&amp; #Modi is digging grave 4 it…,FALSE,0,NA,19-02-2017 17:47,FALSE,NA,8.33372E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Bondrana,1,TRUE,FALSE,NA,NA
@abhisar_sharma @ArvindKejriwal 2014 election was the end of #congress #BJP end emergence of new party #AmitShahmodicombine,FALSE,0,abhisar_sharma,19-02-2017 17:46,FALSE,8.33247E+17,8.33372E+17,56627441,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ajay_dir,0,FALSE,FALSE,NA,NA
RT @PTI_News: #BJP should come clear on spending on 'huge' rallies for ongoing assembly polls before talking of transparency in political f…,FALSE,0,NA,19-02-2017 17:46,FALSE,NA,8.33372E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",vivekku44969191,66,TRUE,FALSE,NA,NA
"RT @sukanyaiyer2: #BJP4BMC  One Vote,One Ans,Every Mumbaikar wants Parivartan, The mood has a Change,A  Wave for Vikas &amp;Let's Sppt #BJP @De…",FALSE,0,NA,19-02-2017 17:44,FALSE,NA,8.33372E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",sukanyaiyer2,2,TRUE,FALSE,NA,NA
"RT @otvnews: 4th phase #PanchayatPolls result update: #BJD winner at 82 ZP zones, #BJP - 62, #Congress - 7, Others - 1 #Odisha",FALSE,0,NA,19-02-2017 17:44,FALSE,NA,8.33372E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",PradhanShashank,8,TRUE,FALSE,NA,NA
"RT @otvnews: 4th phase #PanchayatPolls result update: #BJD winner at 84 ZP zones, #BJP - 62, #Congress - 7, Others - 1 #Odisha",FALSE,0,NA,19-02-2017 17:44,FALSE,NA,8.33372E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",PradhanShashank,48,TRUE,FALSE,NA,NA
RT @otvnews: #BJP’s clean sweep in 3 ZP zones in #Malkangiri #PanchayatPolls #Odisha,FALSE,0,NA,19-02-2017 17:44,FALSE,NA,8.33372E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",PradhanShashank,36,TRUE,FALSE,NA,NA
"RT @sp_dash68: Lotus rising: #BJP’s amazing sunrise in #Odisha  
https://t.co/NALHAP9fpS",FALSE,0,NA,19-02-2017 17:44,FALSE,NA,8.33372E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Pankaj_Manish,27,TRUE,FALSE,NA,NA
"#BJP4BMC Do we Mumbaikars need CivicApathy or Do we need Tranformation of Our lives for a Better Uncluttered &amp;Greener city,Let's Sppt #BJP",FALSE,8,sukanyaiyer2,19-02-2017 17:44,FALSE,8.27883E+17,8.33372E+17,4111561574,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",sukanyaiyer2,6,FALSE,FALSE,NA,NA
RT @TawdeVinod: Life in #Mumbai will see transformation as #BJP will implement best amenities for every #Mumbaikar! #Vote4BJP &amp;support this…,FALSE,0,NA,19-02-2017 17:43,FALSE,NA,8.33372E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AdityaNair20,207,TRUE,FALSE,NA,NA
RT @otvnews: #BJP’s clean sweep in 3 ZP zones in #Malkangiri #PanchayatPolls #Odisha,FALSE,0,NA,19-02-2017 17:43,FALSE,NA,8.33372E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",neerjanni2000,36,TRUE,FALSE,NA,NA
RT @PTI_News: #BJP should come clear on spending on 'huge' rallies for ongoing assembly polls before talking of transparency in political f…,FALSE,0,NA,19-02-2017 17:43,FALSE,NA,8.33371E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",sandipshettyyer,66,TRUE,FALSE,NA,NA
"RT @Raja_Africa: @ndtv @Dev_Fadnavis People, Bhakts, Sainiks Campaigned to bring in #BJP for #CleanGovt &amp; after victory U gv ticket to #Bha…",FALSE,0,NA,19-02-2017 17:43,FALSE,NA,8.33371E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",V_Tulaskar,8,TRUE,FALSE,NA,NA
"RT @FinancialXpress: #HimachalPradesh CM #VirbhadraSingh launches scathing attack on #BJP at Sankalp Rally
https://t.co/5b5ANAY7xv https://…",FALSE,0,NA,19-02-2017 17:42,FALSE,NA,8.33371E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",BalakrishnanGN,5,TRUE,FALSE,NA,NA
RT @Arora_Sneha01: Everybody knows that #BJP is a Communal party. Using hindus as a vote bank.  #AllianceRattledModi https://t.co/M7hQ8PgyWc,FALSE,0,NA,19-02-2017 17:42,FALSE,NA,8.33371E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",LambAjit,80,TRUE,FALSE,NA,NA
RT @Shamim_Choudhry: Ye bolo ji 360 days electricity aana chahiye #BJP.  Don't polarise the society https://t.co/5eCmq9xYsF,FALSE,0,NA,19-02-2017 17:42,FALSE,NA,8.33371E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",LambAjit,1,TRUE,FALSE,NA,NA
RT @dhaval241086: Meanwhile this cartoon has gone viral in Odisha #2019 #BJP #BJD <ed><U+00A0><U+00BD><ed><U+00B8><U+0083><ed><U+00A0><U+00BD><ed><U+00B8><U+0083><ed><U+00A0><U+00BD><ed><U+00B8><U+0083> https://t.co/PxQ0o4rzJN,FALSE,0,NA,19-02-2017 17:42,FALSE,NA,8.33371E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",hemang_gor,1093,TRUE,FALSE,NA,NA
"From Vikaas 2 cremation &amp; burial grounds. After 3rd phase of #UPElection2017 #BJP has given up&amp; #Modi is digging grave 4 it
#<U+092F><U+0942><U+092A><U+0940>_<U+0928><U+092E><U+094B>_<U+0915><U+0947>_<U+0938><U+0902><U+0917>",FALSE,1,NA,19-02-2017 17:42,FALSE,NA,8.33371E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",anurag999,1,FALSE,FALSE,NA,NA
"2014 election was the end of #congress #BJP end emergence of new party #AmitShahmodicombine 

@ArvindKejriwal @AbhayDubey_",FALSE,0,NA,19-02-2017 17:42,FALSE,NA,8.33371E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ajay_dir,0,FALSE,FALSE,NA,NA
"#BJP4BMC  One Vote,One Ans,Every Mumbaikar wants Parivartan, The mood has a Change,A  Wave for Vikas &amp;Let's Sppt #BJP @Dev_Fadnavis",FALSE,1,sukanyaiyer2,19-02-2017 17:42,FALSE,8.2959E+17,8.33371E+17,4111561574,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",sukanyaiyer2,2,FALSE,FALSE,NA,NA
